loan_status,loan_amnt,term,int_rate,installment,sub_grade,emp_length,annual_inc,purpose,dti,delinq_2yrs,inq_last_6mths,open_acc,revol_bal,revol_util,total_acc,fico_score,fico_class,home_ownership_MORTGAGE,home_ownership_RENT,verif_stat,year_issue,month_issue,year_ecl,month_ecl,geo_loc,geo_loc_ns,geo_loc_we
1,6000.0,36,15.21,208.61,4,2.0,69400.0,4,15.77,0.0,2.0,9.0,3686.0,44.4,76.0,662,0,0,1,1,2010,6,2,3,4,2,2
1,7800.0,36,14.84,269.78,4,2.0,60000.0,1,5.54,1.0,0.0,3.0,2000.0,80.0,76.0,682,1,0,1,3,2010,6,1,3,3,2,1
1,4000.0,36,11.86,132.59,2,2.0,50000.0,1,19.99,0.0,0.0,5.0,19447.0,95.3,76.0,717,1,1,0,1,2010,6,2,10,1,1,1
1,3000.0,36,7.14,92.83,1,5.0,40000.0,3,23.4,0.0,1.0,16.0,4110.0,9.2,76.0,742,2,0,1,1,2010,6,1,4,1,1,1
0,9600.0,60,16.82,237.66,5,2.0,54000.0,1,14.49,0.0,0.0,6.0,10378.0,85.1,76.0,677,1,0,1,2,2010,6,1,8,1,1,1
1,7000.0,36,7.88,218.97,1,10.0,45673.92,4,11.59,0.0,0.0,10.0,4382.0,12.8,76.0,727,1,1,0,2,2010,6,2,8,1,1,1
0,5600.0,36,11.12,183.66,2,10.0,72000.0,2,19.85,0.0,0.0,11.0,17911.0,73.7,76.0,702,1,0,1,2,2010,6,1,1,3,2,1
1,6000.0,36,11.49,197.83,2,0.0,53000.0,1,5.14,0.0,1.0,8.0,3920.0,61.2,76.0,697,1,0,1,2,2010,6,1,12,1,1,1
1,10000.0,36,14.35,343.48,3,3.0,52000.0,2,2.33,0.0,2.0,5.0,11258.0,44.1,76.0,682,1,1,0,3,2010,6,2,7,1,1,1
1,20000.0,60,11.86,281.61,2,10.0,68000.0,1,10.36,0.0,0.0,14.0,20114.0,46.0,76.0,742,2,0,1,3,2010,6,2,3,4,2,2
1,5000.0,36,7.14,154.71,1,3.0,25000.0,1,10.03,0.0,1.0,17.0,10632.0,20.6,76.0,767,2,0,1,1,2010,6,3,12,1,1,1
1,12000.0,36,7.88,375.38,1,9.0,160000.0,4,10.6,0.0,0.0,10.0,40287.0,32.0,76.0,747,2,1,0,3,2010,6,4,7,3,2,1
1,15000.0,36,7.88,339.4,1,5.0,120000.0,1,3.9,0.0,2.0,8.0,6055.0,17.3,76.0,757,2,0,1,2,2010,6,1,3,1,1,1
1,18000.0,36,13.98,466.4,3,1.0,96300.0,1,17.76,1.0,0.0,11.0,40819.0,74.4,76.0,692,1,1,0,3,2010,6,2,1,3,2,1
1,20000.0,60,11.49,274.85,2,0.0,83000.0,1,9.15,0.0,1.0,9.0,31972.0,62.8,76.0,757,2,1,0,3,2010,6,2,11,2,1,2
1,16000.0,60,15.95,388.67,4,10.0,98582.68,2,24.47,0.0,1.0,12.0,9524.0,52.3,76.0,692,1,0,1,3,2010,6,2,12,4,2,2
1,2500.0,36,13.61,84.98,3,4.0,42000.0,1,8.89,0.0,1.0,2.0,948.0,94.8,76.0,707,1,0,1,2,2010,6,1,4,2,1,2
0,6000.0,36,11.86,198.89,2,4.0,81000.0,2,17.44,0.0,0.0,10.0,18494.0,84.4,76.0,692,1,0,1,2,2010,6,2,3,1,1,1
1,7200.0,60,18.3,184.01,6,5.0,45000.0,4,12.43,0.0,2.0,3.0,221.0,44.2,76.0,667,0,1,0,2,2010,6,1,1,3,2,1
1,4000.0,60,11.86,88.7,2,6.0,28800.0,3,0.54,0.0,2.0,7.0,437.0,8.4,76.0,712,1,1,0,2,2010,6,1,2,1,1,1
1,4800.0,36,10.75,156.58,2,10.0,69000.0,2,11.01,0.0,0.0,7.0,6374.0,43.7,76.0,707,1,0,1,1,2010,6,2,1,1,1,1
1,2000.0,36,6.39,61.2,1,1.0,37315.0,3,1.19,0.0,1.0,8.0,2205.0,5.6,76.0,772,2,0,1,1,2010,6,2,9,1,1,1
1,13600.0,36,16.32,480.29,4,5.0,90000.0,1,8.69,0.0,1.0,7.0,18452.0,92.7,76.0,672,1,1,0,2,2010,6,1,9,3,2,1
1,20000.0,36,11.49,445.12,2,5.0,94692.0,1,14.12,0.0,2.0,7.0,19429.0,80.6,76.0,717,1,1,0,2,2010,6,2,10,4,2,2
1,23000.0,60,16.82,565.06,5,8.0,132000.0,1,13.88,1.0,1.0,11.0,51820.0,49.5,76.0,697,1,1,0,3,2010,6,2,4,4,2,2
1,6000.0,36,11.12,196.78,2,10.0,225000.0,4,5.85,0.0,2.0,15.0,43437.0,60.0,76.0,702,1,1,0,2,2010,6,3,5,2,1,2
1,25000.0,36,15.95,554.22,4,3.0,78000.0,1,5.58,0.0,1.0,7.0,4132.0,81.4,76.0,687,1,0,1,3,2010,6,2,3,3,2,1
1,8000.0,60,15.58,192.77,4,4.0,38484.0,1,22.73,0.0,1.0,6.0,5446.0,82.5,76.0,687,1,0,1,1,2010,6,2,3,3,2,1
1,18200.0,36,7.51,566.22,1,2.0,61000.0,1,12.0,0.0,1.0,9.0,13351.0,28.0,76.0,782,2,1,0,3,2010,6,3,9,1,1,1
1,5500.0,36,10.38,178.46,2,4.0,27996.0,4,14.92,0.0,1.0,9.0,1253.0,19.9,76.0,722,1,1,0,1,2010,6,1,7,1,1,1
1,6000.0,36,7.14,185.65,1,10.0,65000.0,3,9.03,0.0,1.0,6.0,6827.0,33.3,76.0,757,2,1,0,3,2010,6,2,1,2,1,2
1,8000.0,36,11.86,265.18,2,1.0,46875.0,4,17.15,0.0,2.0,13.0,9839.0,23.9,76.0,712,1,0,1,2,2010,6,1,3,1,1,1
1,10000.0,60,13.23,228.71,3,2.0,40000.0,4,3.48,0.0,0.0,8.0,2405.0,8.1,76.0,737,1,0,1,3,2010,6,1,12,1,1,1
1,12000.0,36,10.38,389.36,2,3.0,62000.0,2,1.99,0.0,0.0,6.0,2461.0,39.1,76.0,727,1,0,1,3,2010,6,1,3,4,2,2
1,2500.0,36,16.32,88.29,4,9.0,54000.0,4,14.96,0.0,0.0,3.0,4476.0,99.5,76.0,697,1,0,1,2,2010,6,1,8,4,2,2
1,6400.0,60,16.45,157.17,5,2.0,43080.0,1,18.33,0.0,1.0,8.0,5917.0,26.9,76.0,667,0,0,1,1,2010,6,2,12,4,2,2
0,14000.0,60,16.82,346.59,5,4.0,80000.0,2,14.05,0.0,0.0,12.0,24955.0,94.6,76.0,682,1,1,0,1,2010,6,2,10,1,1,1
1,25000.0,60,13.23,372.8,3,10.0,120000.0,1,15.73,0.0,1.0,12.0,32771.0,47.0,76.0,732,1,1,0,3,2010,6,2,10,1,1,1
1,7200.0,60,13.61,166.08,3,0.0,37400.0,1,14.05,0.0,0.0,6.0,3087.0,88.2,76.0,707,1,0,1,1,2010,6,2,10,2,1,2
1,4975.0,36,6.76,153.07,1,0.0,75000.0,2,1.76,0.0,3.0,10.0,3730.0,9.2,76.0,757,2,0,1,2,2010,6,1,6,4,2,2
1,10000.0,36,7.51,311.11,1,3.0,40000.0,1,3.54,0.0,0.0,5.0,5503.0,21.1,76.0,782,2,0,1,2,2010,6,2,1,1,1,1
1,15000.0,60,11.86,332.61,2,3.0,67000.0,1,8.79,0.0,0.0,11.0,27123.0,32.0,76.0,732,1,1,0,3,2010,6,2,2,4,2,2
1,24000.0,36,7.88,473.91,1,7.0,72000.0,4,7.4,0.0,1.0,7.0,48609.0,5.4,76.0,787,2,1,0,3,2010,6,2,10,4,2,2
1,17000.0,36,11.12,557.53,2,10.0,115000.0,1,23.58,0.0,0.0,11.0,56552.0,73.2,76.0,717,1,0,1,2,2010,6,3,6,4,2,2
1,8000.0,36,11.12,262.37,2,3.0,57996.0,1,21.81,0.0,0.0,8.0,5179.0,94.2,76.0,717,1,0,1,1,2010,6,2,7,1,1,1
1,5700.0,36,13.23,192.69,3,3.0,44000.0,1,17.89,0.0,0.0,15.0,11031.0,67.7,76.0,682,1,1,0,2,2010,6,1,10,1,1,1
1,5000.0,36,13.23,169.03,3,3.0,64000.0,2,19.71,0.0,3.0,13.0,10553.0,74.2,76.0,687,1,1,0,1,2010,6,2,10,4,2,2
1,6000.0,36,11.49,197.83,2,4.0,141600.0,4,6.31,0.0,2.0,13.0,22150.0,56.8,76.0,697,1,1,0,1,2010,6,2,7,1,1,1
1,5000.0,36,7.88,156.41,1,9.0,60000.0,3,22.24,0.0,1.0,17.0,1221.0,14.9,76.0,727,1,1,0,1,2010,6,2,11,1,1,1
0,3600.0,60,7.88,72.79,1,2.0,30000.0,1,21.08,0.0,1.0,7.0,1462.0,30.5,76.0,762,2,0,1,1,2010,6,2,6,1,1,1
1,7250.0,60,13.23,165.82,3,3.0,26400.0,3,14.32,0.0,2.0,4.0,1062.0,14.2,76.0,732,1,0,1,1,2010,6,1,10,1,1,1
1,6500.0,60,13.61,149.94,3,9.0,78000.0,1,8.4,0.0,0.0,6.0,4686.0,80.8,76.0,702,1,0,1,1,2010,6,1,5,1,1,1
1,24000.0,36,16.82,517.45,5,1.0,97000.0,4,2.35,0.0,1.0,2.0,3056.0,87.3,76.0,687,1,0,1,3,2010,6,1,11,1,1,1
1,15000.0,60,11.49,201.74,2,10.0,49920.0,1,17.74,0.0,1.0,5.0,6997.0,63.6,76.0,752,2,1,0,1,2010,6,2,3,1,1,1
1,7000.0,60,15.21,167.31,4,10.0,41004.0,4,3.34,1.0,0.0,4.0,5171.0,54.4,76.0,707,1,1,0,1,2010,6,1,4,3,2,1
1,5000.0,36,14.84,172.94,4,7.0,50000.0,4,19.61,0.0,1.0,6.0,414.0,59.1,76.0,667,0,1,0,1,2010,6,2,5,1,1,1
1,1600.0,36,13.23,54.09,3,4.0,86000.0,1,13.4,0.0,1.0,6.0,20164.0,85.0,76.0,687,1,0,1,1,2010,6,1,12,4,2,2
1,13300.0,60,11.12,180.42,2,2.0,58000.0,1,13.55,0.0,3.0,7.0,7616.0,58.1,76.0,737,1,0,1,1,2010,6,1,9,1,1,1
1,16000.0,60,18.3,270.27,6,2.0,56000.0,2,13.11,0.0,0.0,12.0,12736.0,62.4,76.0,667,0,1,0,2,2010,6,1,7,4,2,2
1,8000.0,60,13.23,182.97,3,0.0,40000.0,1,4.71,0.0,0.0,3.0,7818.0,66.8,76.0,732,1,0,1,1,2010,6,1,1,2,1,2
1,24000.0,60,16.45,373.28,5,6.0,88100.0,1,23.75,0.0,0.0,16.0,23324.0,89.4,76.0,707,1,1,0,3,2010,6,2,8,1,1,1
1,4500.0,36,11.86,149.17,2,2.0,45600.0,4,4.74,0.0,0.0,9.0,4859.0,70.4,76.0,692,1,0,1,1,2010,6,2,11,1,1,1
0,8400.0,60,17.93,212.99,5,10.0,20000.0,4,4.2,0.0,1.0,6.0,2239.0,48.7,76.0,667,0,1,0,2,2010,6,1,4,1,1,1
1,18000.0,36,13.23,577.22,3,1.0,61500.0,1,10.61,0.0,0.0,6.0,17649.0,81.3,76.0,712,1,0,1,1,2010,6,1,11,1,1,1
1,25000.0,60,11.86,379.73,2,10.0,150000.0,1,17.73,0.0,1.0,15.0,21411.0,44.7,76.0,747,2,1,0,3,2010,6,3,6,4,2,2
0,25000.0,60,13.61,355.81,3,2.0,60000.0,1,22.34,0.0,0.0,5.0,22951.0,42.5,76.0,747,2,0,1,3,2010,6,2,11,3,2,1
1,10000.0,36,7.14,309.42,1,2.0,40000.0,4,22.5,0.0,0.0,11.0,4337.0,16.6,76.0,787,2,0,1,1,2010,6,1,9,1,1,1
1,16000.0,60,15.58,246.98,4,0.0,37200.0,1,20.32,1.0,0.0,6.0,4451.0,42.1,76.0,702,1,0,1,3,2010,6,2,8,2,1,2
1,2950.0,36,7.51,91.78,1,2.0,35000.0,1,1.51,0.0,1.0,4.0,2111.0,12.4,76.0,757,2,1,0,2,2010,6,3,1,4,2,2
1,6000.0,36,7.51,186.67,1,10.0,36000.0,4,15.3,0.0,1.0,4.0,5689.0,32.1,76.0,777,2,0,1,2,2010,6,2,12,4,2,2
1,8000.0,36,10.38,259.57,2,1.0,120000.0,1,2.02,0.0,0.0,7.0,7731.0,56.0,76.0,717,1,0,1,2,2010,6,1,3,1,1,1
1,10000.0,36,7.88,312.82,1,5.0,110000.0,4,5.48,0.0,0.0,18.0,350.0,1.7,76.0,772,2,0,1,3,2010,6,1,9,1,1,1
1,17000.0,36,11.86,423.46,2,4.0,62000.0,1,15.77,0.0,0.0,14.0,38266.0,48.9,76.0,717,1,1,0,1,2010,6,3,7,3,2,1
1,8000.0,36,7.88,250.25,1,7.0,54000.0,4,16.47,0.0,1.0,11.0,3902.0,30.6,76.0,727,1,0,1,3,2010,6,1,3,4,2,2
1,5000.0,60,13.98,116.29,3,1.0,24000.0,4,13.85,0.0,0.0,4.0,4629.0,37.0,76.0,702,1,0,1,3,2010,6,1,10,1,1,1
1,10000.0,36,11.86,331.48,2,3.0,83004.0,1,12.87,0.0,0.0,7.0,14725.0,71.8,76.0,707,1,0,1,1,2010,6,2,12,4,2,2
0,15000.0,60,19.41,392.51,6,10.0,70000.0,1,16.3,0.0,0.0,8.0,12141.0,94.3,76.0,662,0,1,0,3,2010,6,2,9,2,1,2
1,25000.0,60,17.93,408.86,5,10.0,92000.0,1,16.64,0.0,1.0,9.0,25949.0,85.4,76.0,687,1,1,0,3,2010,6,2,9,3,2,1
1,12000.0,36,11.12,393.55,2,2.0,33600.0,1,15.93,0.0,1.0,6.0,5687.0,52.2,76.0,717,1,0,1,1,2010,6,1,10,1,1,1
1,5000.0,36,11.86,165.74,2,0.0,64151.0,2,17.9,0.0,1.0,10.0,10476.0,93.5,76.0,702,1,0,1,1,2010,6,2,2,3,2,1
1,25000.0,60,13.98,363.41,3,10.0,76956.0,1,21.55,0.0,0.0,13.0,42201.0,63.7,76.0,722,1,1,0,3,2010,6,2,5,1,1,1
1,20000.0,60,16.45,304.52,5,4.0,43656.0,1,6.51,0.0,1.0,4.0,3446.0,86.1,76.0,707,1,0,1,3,2010,6,1,4,3,2,1
1,9600.0,36,15.21,333.78,4,3.0,55000.0,1,3.88,0.0,1.0,7.0,6412.0,54.8,76.0,682,1,0,1,2,2010,6,1,2,1,1,1
1,19000.0,60,19.04,493.29,6,0.0,48000.0,1,18.05,0.0,0.0,13.0,8915.0,70.8,76.0,667,0,0,1,3,2010,6,1,5,1,1,1
1,10000.0,60,10.75,216.18,2,9.0,125004.0,1,9.56,0.0,1.0,12.0,5794.0,10.8,76.0,767,2,1,0,1,2010,6,2,10,2,1,2
1,5500.0,60,18.67,141.68,6,3.0,50000.0,4,7.44,1.0,0.0,3.0,2459.0,38.4,76.0,662,0,0,1,1,2010,6,1,9,4,2,2
1,11250.0,36,13.61,382.38,3,5.0,43500.0,1,11.06,0.0,1.0,11.0,3039.0,37.1,76.0,687,1,1,0,3,2010,6,2,11,4,2,2
1,3000.0,36,13.23,101.42,3,0.0,31200.0,4,20.08,0.0,0.0,8.0,3397.0,56.6,76.0,702,1,0,1,2,2010,6,1,1,4,2,2
1,4900.0,36,7.88,153.28,1,8.0,23350.0,4,4.42,0.0,2.0,4.0,1570.0,34.9,76.0,742,2,0,1,2,2010,6,2,9,1,1,1
1,4000.0,60,7.88,80.88,1,10.0,108000.0,4,19.98,0.0,0.0,18.0,24322.0,19.2,76.0,752,2,1,0,1,2010,6,2,4,1,1,1
0,2000.0,36,14.84,69.18,4,0.0,45000.0,4,10.61,0.0,2.0,5.0,881.0,88.1,76.0,667,0,0,1,1,2010,6,1,7,2,1,2
1,4650.0,36,10.75,151.69,2,6.0,30000.0,4,9.36,0.0,0.0,7.0,1559.0,9.9,76.0,707,1,1,0,2,2010,6,1,1,3,2,1
1,9000.0,36,7.88,281.53,1,7.0,68500.0,1,14.51,0.0,0.0,9.0,12217.0,55.8,76.0,727,1,1,0,1,2010,6,1,4,1,1,1
1,20000.0,36,7.88,398.06,1,3.0,60000.0,4,1.7,0.0,0.0,7.0,2360.0,12.8,76.0,792,2,1,0,2,2010,6,3,5,4,2,2
0,4000.0,60,11.12,87.21,2,1.0,32656.0,4,16.35,0.0,0.0,15.0,3071.0,16.4,76.0,717,1,0,1,2,2010,6,1,4,3,2,1
1,25000.0,60,17.56,482.97,5,4.0,81000.0,1,9.87,0.0,1.0,8.0,14866.0,55.5,76.0,697,1,0,1,3,2010,6,2,4,4,2,2
1,23000.0,36,11.86,708.53,2,3.0,57360.0,4,5.65,0.0,0.0,9.0,110.0,0.3,76.0,722,1,1,0,3,2010,6,2,3,4,2,2
1,9600.0,36,6.76,295.37,1,3.0,48000.0,1,5.08,0.0,0.0,8.0,11253.0,25.9,76.0,772,2,1,0,1,2010,6,3,11,3,2,1
0,10000.0,60,13.98,158.16,3,0.0,54000.0,4,23.15,0.0,3.0,7.0,19677.0,38.3,76.0,707,1,0,1,1,2010,6,2,3,4,2,2
1,8000.0,60,11.12,174.42,2,10.0,60000.0,2,1.12,1.0,0.0,6.0,1173.0,24.4,76.0,727,1,1,0,1,2010,6,1,1,4,2,2
1,9000.0,36,11.86,298.33,2,3.0,60000.0,4,12.14,0.0,0.0,7.0,16227.0,79.2,76.0,692,1,0,1,3,2010,6,1,8,4,2,2
1,15000.0,60,11.12,327.04,2,5.0,76000.0,2,0.88,0.0,0.0,7.0,800.0,2.8,76.0,797,2,1,0,1,2010,6,2,4,3,2,1
1,8000.0,60,15.21,191.21,4,1.0,37500.0,1,10.78,0.0,3.0,10.0,8643.0,62.0,76.0,692,1,0,1,1,2010,6,2,5,1,1,1
1,10800.0,36,10.75,352.31,2,10.0,100800.0,4,15.32,0.0,0.0,6.0,24675.0,70.1,76.0,717,1,1,0,1,2010,6,2,11,3,2,1
1,25000.0,36,15.58,873.76,4,6.0,115000.0,1,14.37,0.0,0.0,10.0,50510.0,73.0,76.0,697,1,1,0,3,2010,6,2,12,2,1,2
1,10200.0,36,10.38,330.95,2,5.0,48000.0,1,20.77,0.0,0.0,7.0,18760.0,42.3,76.0,727,1,0,1,1,2010,6,1,2,3,2,1
1,5000.0,36,11.86,165.74,2,2.0,20000.0,4,16.98,0.0,0.0,7.0,709.0,26.3,76.0,712,1,0,1,2,2010,6,1,8,1,1,1
1,9500.0,36,7.14,293.95,1,2.0,68000.0,1,11.31,0.0,0.0,10.0,537.0,1.8,76.0,782,2,0,1,1,2010,6,2,10,2,1,2
1,14000.0,60,16.32,342.84,4,10.0,99000.0,1,18.9,0.0,2.0,13.0,15580.0,85.1,76.0,692,1,0,1,3,2010,6,2,6,4,2,2
1,6000.0,36,11.86,198.89,2,4.0,50650.0,1,18.45,0.0,0.0,12.0,5817.0,34.6,76.0,692,1,0,1,1,2010,6,1,6,1,1,1
1,7500.0,36,7.14,232.06,1,8.0,36000.0,4,9.43,0.0,1.0,12.0,421.0,0.6,76.0,797,2,1,0,1,2010,6,3,2,1,1,1
1,17500.0,36,17.19,625.58,5,5.0,74100.0,2,23.04,0.0,1.0,10.0,24531.0,81.8,76.0,667,0,1,0,3,2010,6,1,6,2,1,2
1,20000.0,36,10.38,648.92,2,10.0,200000.0,4,0.15,0.0,3.0,9.0,256.0,1.2,76.0,772,2,1,0,2,2010,6,3,12,1,1,1
1,25000.0,60,16.82,618.9,5,10.0,119500.0,1,19.22,0.0,3.0,10.0,15251.0,26.7,76.0,712,1,1,0,3,2010,6,2,11,1,1,1
1,10750.0,60,15.58,259.03,4,10.0,43700.0,1,23.7,0.0,3.0,11.0,16423.0,72.2,76.0,687,1,1,0,3,2010,6,2,2,1,1,1
1,10000.0,36,7.51,311.11,1,10.0,40000.0,1,14.49,0.0,0.0,7.0,1828.0,10.2,76.0,767,2,0,1,3,2010,6,2,11,1,1,1
1,5700.0,36,11.12,186.94,2,10.0,61200.0,1,24.14,0.0,1.0,18.0,42959.0,51.1,76.0,702,1,1,0,1,2010,6,3,7,1,1,1
1,6500.0,60,18.67,167.44,6,2.0,49356.0,1,10.59,0.0,0.0,4.0,7471.0,93.4,76.0,672,1,0,1,1,2010,6,1,4,1,1,1
1,8000.0,36,7.88,250.25,1,0.0,90000.0,4,12.24,0.0,0.0,16.0,259.0,5.2,76.0,727,1,0,1,1,2010,6,1,9,1,1,1
1,25000.0,36,11.49,708.06,2,10.0,110196.0,1,19.47,0.0,0.0,7.0,43742.0,79.5,76.0,732,1,1,0,3,2010,6,3,10,4,2,2
0,24000.0,60,19.04,623.11,6,3.0,60204.0,1,18.68,1.0,1.0,5.0,8376.0,95.2,76.0,687,1,0,1,1,2010,6,2,1,4,2,2
1,8400.0,36,13.23,283.97,3,2.0,31200.0,3,7.69,0.0,0.0,5.0,2738.0,29.6,76.0,702,1,0,1,1,2010,6,1,8,4,2,2
1,6000.0,60,17.19,149.73,5,5.0,42000.0,1,8.4,0.0,0.0,5.0,775.0,64.6,76.0,667,0,1,0,1,2010,6,1,8,3,2,1
0,14000.0,60,15.95,198.59,4,1.0,70000.0,3,12.1,1.0,2.0,14.0,1702.0,10.4,76.0,692,1,1,0,1,2010,6,1,4,3,2,1
1,2800.0,60,16.82,69.32,5,10.0,49000.0,4,22.1,0.0,2.0,15.0,8158.0,71.6,76.0,662,0,1,0,1,2010,6,2,8,1,1,1
1,9000.0,36,10.38,292.02,2,3.0,108000.0,4,14.49,0.0,3.0,12.0,12353.0,45.4,76.0,712,1,1,0,1,2010,6,2,12,1,1,1
1,5000.0,60,11.49,109.94,2,4.0,35004.0,4,8.33,0.0,0.0,5.0,226.0,15.1,76.0,737,1,0,1,3,2010,6,1,10,4,2,2
0,1500.0,60,17.56,37.74,5,0.0,42000.0,3,3.17,0.0,1.0,3.0,4949.0,56.6,76.0,667,0,0,1,1,2010,6,3,8,4,2,2
1,4000.0,36,11.49,131.89,2,0.0,56400.0,4,13.98,0.0,3.0,7.0,19310.0,72.1,76.0,697,1,1,0,1,2010,6,2,3,1,1,1
1,12000.0,36,11.86,397.77,2,4.0,110000.0,1,15.16,0.0,0.0,17.0,12904.0,72.5,76.0,702,1,0,1,2,2010,6,1,2,1,1,1
1,1500.0,36,15.21,52.16,4,4.0,96000.0,4,8.45,0.0,2.0,14.0,24324.0,93.6,76.0,662,0,0,1,3,2010,6,1,11,1,1,1
1,6000.0,60,17.56,150.93,5,2.0,65000.0,4,8.14,1.0,1.0,6.0,5254.0,81.4,76.0,672,1,0,1,1,2010,6,1,1,1,1,1
1,9000.0,36,6.76,276.91,1,0.0,79000.0,1,14.95,0.0,1.0,11.0,9375.0,21.8,76.0,777,2,1,0,1,2010,6,2,6,4,2,2
0,10000.0,60,17.93,253.56,5,1.0,99000.0,4,4.07,0.0,0.0,12.0,4621.0,35.0,76.0,677,1,1,0,1,2010,6,3,1,1,1,1
1,18000.0,60,11.12,276.89,2,6.0,88000.0,1,12.64,0.0,0.0,7.0,17600.0,64.9,76.0,752,2,0,1,3,2010,6,3,7,1,1,1
0,1400.0,36,11.86,46.41,2,0.0,4080.0,1,13.24,0.0,0.0,8.0,1500.0,22.1,76.0,707,1,0,1,1,2010,6,1,2,4,2,2
1,25000.0,60,13.61,375.99,3,3.0,75000.0,1,16.72,0.0,3.0,14.0,24827.0,32.4,76.0,732,1,1,0,3,2010,6,2,4,1,1,1
0,15000.0,36,15.95,526.99,4,3.0,36144.0,1,13.68,0.0,0.0,3.0,6645.0,94.9,76.0,697,1,0,1,3,2010,6,1,10,4,2,2
1,10000.0,36,7.88,312.82,1,10.0,88000.0,1,9.37,0.0,1.0,15.0,4778.0,12.5,76.0,747,2,1,0,3,2010,6,3,4,4,2,2
1,15000.0,60,10.75,324.27,2,6.0,166000.0,2,8.52,0.0,0.0,7.0,1872.0,33.4,76.0,772,2,1,0,3,2010,6,3,7,1,1,1
1,4000.0,60,7.51,80.18,1,10.0,51000.0,4,10.66,0.0,1.0,7.0,1663.0,5.1,76.0,792,2,1,0,1,2010,6,3,8,1,1,1
1,2000.0,36,13.61,67.98,3,5.0,24600.0,2,17.07,0.0,2.0,3.0,3389.0,84.7,76.0,697,1,0,1,2,2010,6,1,3,4,2,2
1,4000.0,36,11.12,131.19,2,10.0,80000.0,1,0.82,0.0,0.0,9.0,1014.0,7.4,76.0,702,1,0,1,1,2010,6,2,11,1,1,1
1,25000.0,60,16.82,618.9,5,10.0,95000.0,1,10.99,1.0,0.0,18.0,24209.0,23.9,76.0,712,1,1,0,3,2010,6,3,5,1,1,1
0,15000.0,60,13.98,348.87,3,10.0,43920.0,1,8.2,0.0,3.0,10.0,8840.0,76.9,76.0,707,1,0,1,1,2010,6,2,2,4,2,2
1,10000.0,36,11.86,331.48,2,2.0,48000.0,4,7.13,0.0,0.0,6.0,4390.0,67.5,76.0,707,1,0,1,1,2010,6,1,9,1,1,1
1,3000.0,36,11.49,98.92,2,4.0,21000.0,2,18.11,0.0,3.0,6.0,1041.0,13.5,76.0,712,1,1,0,1,2010,6,1,3,1,1,1
1,5000.0,36,10.75,163.11,2,10.0,26100.0,4,22.99,0.0,3.0,6.0,2639.0,38.8,76.0,712,1,0,1,3,2010,6,2,10,4,2,2
1,5000.0,36,13.23,169.03,3,2.0,40000.0,1,14.37,0.0,1.0,4.0,4178.0,30.9,76.0,717,1,0,1,1,2010,6,1,7,4,2,2
1,15000.0,36,10.38,486.69,2,10.0,70000.0,1,17.9,0.0,0.0,5.0,22879.0,59.0,76.0,757,2,0,1,3,2010,6,1,11,4,2,2
0,8000.0,60,13.98,186.07,3,4.0,33600.0,4,9.25,0.0,0.0,9.0,5964.0,56.3,76.0,697,1,0,1,1,2010,6,1,8,4,2,2
0,16750.0,36,10.38,543.47,2,8.0,60996.0,1,13.36,0.0,3.0,12.0,33498.0,60.3,76.0,747,2,1,0,1,2010,6,2,6,1,1,1
0,1600.0,36,7.88,50.05,1,0.0,35000.0,2,19.82,0.0,2.0,8.0,2449.0,12.5,76.0,717,1,0,1,1,2010,6,2,11,3,2,1
1,9600.0,60,13.61,221.44,3,0.0,91000.0,4,10.25,0.0,0.0,7.0,6890.0,43.3,76.0,712,1,0,1,3,2010,6,1,10,4,2,2
1,5000.0,36,13.98,170.84,3,4.0,60000.0,4,19.54,0.0,0.0,8.0,9873.0,93.6,76.0,682,1,0,1,1,2010,6,1,12,1,1,1
1,8000.0,36,11.12,262.37,2,1.0,24000.0,4,19.0,0.0,2.0,13.0,8826.0,43.5,76.0,712,1,0,1,3,2010,6,2,7,1,1,1
0,10000.0,60,11.49,219.88,2,3.0,103000.0,3,17.09,0.0,0.0,13.0,34258.0,68.3,76.0,722,1,0,1,3,2010,6,3,3,4,2,2
1,10000.0,60,11.49,219.88,2,2.0,32000.0,2,13.88,0.0,0.0,7.0,1790.0,6.0,76.0,752,2,1,0,1,2010,6,2,12,4,2,2
1,2000.0,36,7.88,62.57,1,0.0,15000.0,4,12.48,0.0,2.0,9.0,6100.0,14.8,76.0,717,1,0,1,2,2010,6,2,1,2,1,2
1,9000.0,60,11.86,199.57,2,5.0,40000.0,3,1.25,0.0,2.0,3.0,859.0,29.6,76.0,757,2,0,1,2,2010,6,1,6,1,1,1
1,4500.0,36,13.61,152.95,3,0.0,18204.0,4,4.61,0.0,0.0,8.0,927.0,46.3,76.0,677,1,0,1,1,2010,6,1,7,1,1,1
1,7750.0,36,6.76,238.45,1,2.0,57500.0,1,6.78,0.0,0.0,11.0,10209.0,21.1,76.0,772,2,1,0,2,2010,6,2,1,4,2,2
1,5000.0,36,13.98,170.84,3,6.0,30000.0,4,13.0,0.0,0.0,7.0,3605.0,60.1,76.0,692,1,0,1,2,2010,6,1,7,2,1,2
1,16000.0,36,7.88,380.07,1,4.0,62000.0,1,10.26,0.0,0.0,11.0,4527.0,13.5,76.0,752,2,0,1,1,2010,6,3,1,1,1,1
